line_item_id,invoice_id,product_id,quantity,unit_price,total_amount
552,INV-50197,PROD-6258,8,1.48,11.84
553,INV-50197,PROD-6209,10,49.98,468.67
554,INV-50197,PROD-6252,8,0.48,3.84
555,INV-50198,PROD-6276,13,12.98,159.88
556,INV-50199,PROD-6184,22,5.98,131.56
557,INV-50199,PROD-6224,22,39.98,879.56
558,INV-50199,PROD-6049,23,59.0,1315.19
559,INV-50199,PROD-6261,22,4.48,98.56
560,INV-50200,PROD-6137,364,6.98,2535.28
561,INV-50200,PROD-6261,362,4.48,1621.76
562,INV-50201,PROD-6039,20,59.0,1180.0
563,INV-50201,PROD-6099,22,149.0,3136.14
564,INV-50202,PROD-6247,1842,0.68,1252.56
565,INV-50202,PROD-6248,1844,0.88,1622.1
566,INV-50203,PROD-6076,1,16.98,16.98
567,INV-50203,PROD-6060,1,24.98,24.98
568,INV-50203,PROD-6026,1,49.0,49.0
569,INV-50203,PROD-6097,1,299.0,132.84
570,INV-50203,PROD-6164,1,3.98,3.98
571,INV-50204,PROD-6188,129,11.48,1472.46
572,INV-50204,PROD-6161,128,3.48,445.44
573,INV-50205,PROD-6039,9,59.0,531.0
574,INV-50205,PROD-6084,9,14.98,134.82
575,INV-50205,PROD-6006,10,149.0,1422.16
576,INV-50206,PROD-6287,264,9.98,2626.96
577,INV-50207,PROD-6188,11,11.48,126.28
578,INV-50207,PROD-6277,11,8.48,93.28
579,INV-50207,PROD-6031,12,149.0,1718.82
580,INV-50207,PROD-6278,11,8.48,93.28
581,INV-50208,PROD-6021,6,179.0,933.15
582,INV-50208,PROD-6089,5,34.98,174.9
583,INV-50208,PROD-6209,5,49.98,249.9
584,INV-50208,PROD-6021,5,179.0,895.0
585,INV-50209,PROD-6139,18,4.98,89.64
586,INV-50209,PROD-6018,19,139.0,2604.94
587,INV-50210,PROD-6256,14,39.98,559.72
588,INV-50210,PROD-6297,16,44.98,678.67
589,INV-50210,PROD-6198,14,4.98,69.72
590,INV-50211,PROD-6224,4,39.98,159.92
591,INV-50211,PROD-6039,4,59.0,236.0
592,INV-50211,PROD-6227,4,12.98,51.92
593,INV-50211,PROD-6008,5,199.0,807.26
594,INV-50212,PROD-6248,96,0.88,84.48
595,INV-50212,PROD-6112,97,19.98,1936.96
596,INV-50212,PROD-6247,96,0.68,65.28
597,INV-50213,PROD-6201,154,6.98,1074.92
598,INV-50213,PROD-6132,154,1.28,197.12
599,INV-50213,PROD-6081,155,19.98,3095.31
600,INV-50214,PROD-6281,12,5.98,71.76
601,INV-50214,PROD-6031,14,149.0,2005.25
602,INV-50214,PROD-6256,12,39.98,479.76
603,INV-50214,PROD-6157,12,129.0,1548.0
604,INV-50214,PROD-6248,12,0.88,10.56
605,INV-50215,PROD-6068,34,3.98,135.32
606,INV-50215,PROD-6025,35,99.0,3462.64
607,INV-50215,PROD-6200,34,9.48,322.32
608,INV-50216,PROD-6081,30,19.98,599.4
609,INV-50216,PROD-6283,30,4.48,134.4
610,INV-50216,PROD-6047,31,54.98,1664.27
611,INV-50217,PROD-6216,41,9.98,409.18
612,INV-50217,PROD-6270,41,6.98,286.18
613,INV-50217,PROD-6257,42,54.98,2278.9
614,INV-50217,PROD-6287,41,9.98,409.18
615,INV-50218,PROD-6082,16,24.98,399.68
616,INV-50218,PROD-6294,17,99.0,1672.6
617,INV-50218,PROD-6124,16,11.98,191.68
618,INV-50219,PROD-6214,31,4.98,154.38
619,INV-50219,PROD-6222,33,22.98,754.12
620,INV-50219,PROD-6062,31,14.98,464.38
621,INV-50219,PROD-6258,31,1.48,45.88
622,INV-50220,PROD-6166,56,6.98,390.88
623,INV-50220,PROD-6139,56,4.98,278.88
624,INV-50220,PROD-6162,56,2.98,166.88
625,INV-50220,PROD-6049,57,59.0,3356.61
626,INV-50221,PROD-6258,1918,1.48,2837.61
627,INV-50222,PROD-6048,11,69.0,759.0
628,INV-50222,PROD-6133,11,4.98,54.78
629,INV-50222,PROD-6158,11,29.98,329.78
630,INV-50222,PROD-6006,13,149.0,1877.72
631,INV-50222,PROD-6241,11,4.98,54.78
632,INV-50223,PROD-6011,8,379.0,2714.0
633,INV-50223,PROD-6274,7,19.98,139.86
634,INV-50223,PROD-6183,7,6.48,45.36
635,INV-50223,PROD-6241,7,4.98,34.86
636,INV-50224,PROD-6000,29,99.0,2839.77
637,INV-50225,PROD-6180,535,3.48,1861.78
638,INV-50226,PROD-6130,3,0.78,2.34
639,INV-50226,PROD-6062,3,14.98,44.94
640,INV-50226,PROD-6144,3,0.48,1.44
641,INV-50226,PROD-6020,5,69.0,277.37
642,INV-50227,PROD-6080,4,39.98,159.92
643,INV-50227,PROD-6241,4,4.98,19.92
644,INV-50227,PROD-6092,4,39.98,159.92
645,INV-50227,PROD-6134,4,4.98,19.92
646,INV-50227,PROD-6003,6,139.0,751.74
647,INV-50228,PROD-6200,204,9.48,1925.59
648,INV-50228,PROD-6120,202,7.98,1611.96
649,INV-50229,PROD-6205,42,34.98,1469.16
650,INV-50229,PROD-6258,42,1.48,62.16
651,INV-50229,PROD-6234,43,43.98,1859.27
652,INV-50230,PROD-6141,7,4.98,34.86
653,INV-50230,PROD-6032,8,129.0,987.49
654,INV-50230,PROD-6071,7,16.98,118.86
655,INV-50231,PROD-6168,172,24.98,4276.53
656,INV-50232,PROD-6207,1,24.98,24.98
657,INV-50232,PROD-6164,1,3.98,3.98
658,INV-50232,PROD-6002,1,119.0,119.0
659,INV-50232,PROD-6097,1,299.0,246.95
660,INV-50233,PROD-6160,12,99.0,1187.72
661,INV-50233,PROD-6262,12,0.98,11.76
662,INV-50234,PROD-6248,5063,0.88,4454.92
663,INV-50235,PROD-6120,104,7.98,829.92
664,INV-50235,PROD-6040,105,34.99,3650.21
665,INV-50236,PROD-6202,5,10.98,48.44
666,INV-50236,PROD-6242,3,6.48,19.44
667,INV-50237,PROD-6013,7,499.0,3157.03
668,INV-50237,PROD-6198,6,4.98,29.88
669,INV-50238,PROD-6037,19,79.0,1448.15
670,INV-50238,PROD-6267,17,54.98,934.66
671,INV-50238,PROD-6176,17,5.98,101.66
672,INV-50239,PROD-6016,11,129.0,1344.39
673,INV-50240,PROD-6209,45,49.98,2247.44
674,INV-50241,PROD-6186,1,9.48,9.48
675,INV-50241,PROD-6235,2,29.98,46.46
676,INV-50242,PROD-6142,4,5.98,23.92
677,INV-50242,PROD-6197,5,19.98,82.28
678,INV-50242,PROD-6164,4,3.98,15.92
679,INV-50243,PROD-6235,89,29.98,2638.66
680,INV-50243,PROD-6141,87,4.98,433.26
681,INV-50244,PROD-6051,92,22.99,2102.98
682,INV-50245,PROD-6214,138,4.98,687.24
683,INV-50245,PROD-6176,138,5.98,825.24
684,INV-50245,PROD-6193,140,15.98,2224.85
685,INV-50246,PROD-6259,617,2.48,1528.32
686,INV-50247,PROD-6097,1,299.0,275.09
687,INV-50247,PROD-6138,1,49.98,49.98
688,INV-50248,PROD-6056,7,119.0,717.38
689,INV-50248,PROD-6239,5,14.98,74.9
690,INV-50248,PROD-6195,5,11.98,59.9
691,INV-50248,PROD-6146,5,1.48,7.4
692,INV-50248,PROD-6164,5,3.98,19.9
693,INV-50249,PROD-6194,7,24.98,174.86
694,INV-50249,PROD-6098,8,199.0,1442.5
695,INV-50250,PROD-6145,422,0.88,370.58
696,INV-50251,PROD-6062,1,14.98,14.98
697,INV-50251,PROD-6200,1,9.48,9.48
698,INV-50251,PROD-6022,1,149.0,149.0
699,INV-50251,PROD-6010,2,249.0,319.31
700,INV-50252,PROD-6253,5607,0.68,3812.11
701,INV-50253,PROD-6258,2137,1.48,3161.36
702,INV-50254,PROD-6222,36,22.98,826.89
703,INV-50254,PROD-6128,35,6.98,244.3
704,INV-50255,PROD-6217,89,16.98,1511.22
705,INV-50255,PROD-6230,91,21.98,1999.26
706,INV-50255,PROD-6149,89,1.78,158.42
707,INV-50255,PROD-6162,89,2.98,265.22
708,INV-50256,PROD-6170,8,8.98,67.4
709,INV-50256,PROD-6132,7,1.28,8.96
710,INV-50256,PROD-6215,7,7.48,52.36
711,INV-50257,PROD-6259,101,2.48,250.48
712,INV-50257,PROD-6268,101,7.98,805.98
713,INV-50257,PROD-6127,101,5.98,603.98
714,INV-50257,PROD-6082,102,24.98,2522.99
715,INV-50258,PROD-6084,22,14.98,329.56
716,INV-50258,PROD-6107,22,19.98,439.56
717,INV-50258,PROD-6116,24,24.98,579.85
718,INV-50259,PROD-6188,15,11.48,172.2
719,INV-50259,PROD-6217,16,16.98,255.19
720,INV-50260,PROD-6232,92,5.98,550.16
721,INV-50260,PROD-6122,93,8.98,827.65
722,INV-50260,PROD-6178,92,1.98,182.16
723,INV-50261,PROD-6071,11,16.98,186.78
724,INV-50261,PROD-6290,12,199.0,2296.77
725,INV-50262,PROD-6257,56,54.98,3070.6
726,INV-50262,PROD-6145,55,0.88,48.4
727,INV-50262,PROD-6073,55,2.48,136.4
728,INV-50262,PROD-6258,55,1.48,81.4
729,INV-50262,PROD-6132,55,1.28,70.4
730,INV-50263,PROD-6198,709,4.98,3528.07
731,INV-50264,PROD-6118,17,149.0,2503.39
732,INV-50265,PROD-6121,172,7.98,1365.02
733,INV-50266,PROD-6195,7,11.98,83.86
734,INV-50266,PROD-6096,8,499.0,3568.58
735,INV-50266,PROD-6231,7,5.98,41.86
736,INV-50267,PROD-6290,1,199.0,141.4
737,INV-50267,PROD-6133,1,4.98,4.98
738,INV-50267,PROD-6071,1,16.98,16.98
739,INV-50267,PROD-6023,1,79.0,79.0
740,INV-50268,PROD-6132,553,1.28,707.84
741,INV-50268,PROD-6198,554,4.98,2754.05
742,INV-50269,PROD-6130,4677,0.78,3647.34
743,INV-50270,PROD-6173,23,6.98,160.54
744,INV-50270,PROD-6283,23,4.48,103.04
745,INV-50270,PROD-6074,23,5.98,137.54
746,INV-50270,PROD-6107,25,19.98,484.6
747,INV-50271,PROD-6012,9,449.0,3795.54
748,INV-50271,PROD-6219,8,14.98,119.84
749,INV-50271,PROD-6198,8,4.98,39.84
750,INV-50271,PROD-6139,8,4.98,39.84
751,INV-50272,PROD-6208,28,39.98,1079.68
752,INV-50273,PROD-6258,1,1.48,1.48
753,INV-50273,PROD-6164,1,3.98,3.98
754,INV-50273,PROD-6161,1,3.48,3.48
755,INV-50273,PROD-6011,1,379.0,225.38
756,INV-50274,PROD-6037,13,79.0,969.98
757,INV-50274,PROD-6071,12,16.98,203.76
758,INV-50275,PROD-6013,1,499.0,106.91
759,INV-50275,PROD-6037,1,79.0,79.0
760,INV-50276,PROD-6278,1,8.48,8.48
761,INV-50276,PROD-6094,1,499.0,0.0
762,INV-50276,PROD-6150,1,0.98,0.98
763,INV-50276,PROD-6013,1,499.0,177.14
764,INV-50276,PROD-6046,1,39.98,39.98
765,INV-50277,PROD-6141,3,4.98,14.94
766,INV-50277,PROD-6201,3,6.98,20.94
767,INV-50277,PROD-6005,3,89.0,267.0
768,INV-50277,PROD-6096,5,499.0,2243.24
769,INV-50277,PROD-6291,3,249.0,747.0
770,INV-50278,PROD-6144,77,0.48,36.96
771,INV-50278,PROD-6198,77,4.98,383.46
772,INV-50278,PROD-6043,79,19.99,1560.02
773,INV-50279,PROD-6044,9,14.99,134.91
774,INV-50279,PROD-6279,9,5.98,53.82
775,INV-50279,PROD-6217,9,16.98,152.82
776,INV-50279,PROD-6050,9,15.99,143.91
777,INV-50279,PROD-6059,11,199.0,2003.9
778,INV-50280,PROD-6132,5,1.28,6.4
779,INV-50280,PROD-6258,5,1.48,7.4
780,INV-50280,PROD-6055,7,149.0,918.87
781,INV-50280,PROD-6204,5,22.98,114.9
782,INV-50280,PROD-6252,6,0.48,2.88
783,INV-50281,PROD-6112,23,19.98,459.54
784,INV-50281,PROD-6006,24,149.0,3558.58
785,INV-50282,PROD-6184,218,5.98,1298.56
786,INV-50282,PROD-6258,216,1.48,319.68
787,INV-50283,PROD-6010,8,249.0,1942.99
788,INV-50284,PROD-6202,111,10.98,1210.06
789,INV-50285,PROD-6178,1492,1.98,2953.29
790,INV-50286,PROD-6198,3,4.98,14.94
791,INV-50286,PROD-6170,3,8.98,26.94
792,INV-50286,PROD-6103,4,249.0,935.25
793,INV-50286,PROD-6049,3,59.0,177.0
794,INV-50286,PROD-6179,3,2.48,7.44
795,INV-50287,PROD-6258,488,1.48,721.08
796,INV-50288,PROD-6258,34,1.48,49.37
797,INV-50289,PROD-6028,3,79.0,224.81
798,INV-50290,PROD-6033,8,89.0,652.27
799,INV-50291,PROD-6122,2,8.98,17.96
800,INV-50291,PROD-6097,3,299.0,879.18
801,INV-50292,PROD-6244,118,12.98,1531.64
802,INV-50292,PROD-6228,119,18.98,2246.21
803,INV-50292,PROD-6241,118,4.98,587.64
804,INV-50293,PROD-6258,6,1.48,8.88
805,INV-50293,PROD-6114,7,249.0,1506.45
806,INV-50293,PROD-6088,6,59.98,359.88
807,INV-50294,PROD-6097,7,299.0,1962.03
808,INV-50295,PROD-6110,156,19.98,3112.47
809,INV-50296,PROD-6115,13,299.0,3831.55
810,INV-50296,PROD-6164,12,3.98,47.76
811,INV-50296,PROD-6176,12,5.98,71.76
812,INV-50296,PROD-6163,12,4.98,59.76
813,INV-50296,PROD-6132,12,1.28,15.36
814,INV-50297,PROD-6173,1,6.98,6.98
815,INV-50297,PROD-6052,2,119.0,184.69
816,INV-50298,PROD-6227,99,12.98,1278.95
817,INV-50298,PROD-6147,98,1.18,115.64
818,INV-50299,PROD-6258,7,1.48,10.36
819,INV-50299,PROD-6154,7,5.98,41.86
820,INV-50299,PROD-6141,7,4.98,34.86
821,INV-50299,PROD-6008,9,199.0,1744.57
822,INV-50299,PROD-6101,7,149.0,1043.0
823,INV-50300,PROD-6046,18,39.98,717.48
824,INV-50300,PROD-6156,17,14.98,254.66
825,INV-50300,PROD-6072,17,6.98,118.66
826,INV-50300,PROD-6140,17,3.98,67.66
827,INV-50301,PROD-6229,60,14.98,898.8
828,INV-50301,PROD-6246,61,34.98,2127.76
829,INV-50301,PROD-6212,60,1.98,118.8
830,INV-50302,PROD-6155,47,14.98,700.27
831,INV-50302,PROD-6248,46,0.88,40.48
832,INV-50302,PROD-6130,46,0.78,35.88
833,INV-50303,PROD-6267,16,54.98,879.68
834,INV-50303,PROD-6072,16,6.98,111.68
835,INV-50303,PROD-6276,16,12.98,207.68
836,INV-50303,PROD-6019,17,79.0,1322.92
837,INV-50303,PROD-6278,16,8.48,135.68
838,INV-50304,PROD-6031,24,149.0,3565.31
839,INV-50304,PROD-6143,23,6.98,160.54
840,INV-50304,PROD-6076,23,16.98,390.54
841,INV-50305,PROD-6198,59,4.98,293.82
842,INV-50305,PROD-6276,59,12.98,765.82
843,INV-50305,PROD-6159,62,13.98,859.38
844,INV-50305,PROD-6171,59,12.98,765.82
845,INV-50306,PROD-6180,789,3.48,2742.84
846,INV-50306,PROD-6212,787,1.98,1558.26
847,INV-50307,PROD-6292,12,119.0,1310.83
848,INV-50308,PROD-6037,15,79.0,1185.0
849,INV-50308,PROD-6056,16,119.0,1886.42
850,INV-50309,PROD-6056,6,119.0,714.0
851,INV-50309,PROD-6156,6,14.98,89.88
852,INV-50309,PROD-6209,6,49.98,299.88
853,INV-50309,PROD-6032,7,129.0,789.26
854,INV-50310,PROD-6058,21,169.0,3392.29
855,INV-50310,PROD-6273,20,14.98,299.6
856,INV-50311,PROD-6142,2,5.98,11.96
857,INV-50311,PROD-6244,2,12.98,25.96
858,INV-50311,PROD-6164,2,3.98,7.96
859,INV-50311,PROD-6014,3,599.0,1727.26
860,INV-50312,PROD-6034,11,129.0,1385.84
861,INV-50312,PROD-6000,10,99.0,990.0
862,INV-50313,PROD-6262,125,0.98,122.5
863,INV-50313,PROD-6070,125,8.98,1122.5
864,INV-50313,PROD-6066,125,3.98,497.5
865,INV-50313,PROD-6181,125,3.98,497.5
866,INV-50313,PROD-6124,126,11.98,1504.75
867,INV-50314,PROD-6269,37,9.98,369.26
868,INV-50314,PROD-6230,37,21.98,813.26
869,INV-50314,PROD-6164,37,3.98,147.26
870,INV-50314,PROD-6075,39,22.98,881.79
871,INV-50314,PROD-6090,37,12.98,480.26
872,INV-50315,PROD-6256,51,39.98,2023.65
873,INV-50315,PROD-6198,50,4.98,249.0
874,INV-50315,PROD-6245,50,24.98,1249.0
875,INV-50316,PROD-6185,18,7.48,133.78
876,INV-50316,PROD-6133,16,4.98,79.68
877,INV-50316,PROD-6173,16,6.98,111.68
878,INV-50317,PROD-6219,162,14.98,2418.28
879,INV-50318,PROD-6139,29,4.98,144.42
880,INV-50318,PROD-6160,30,99.0,2918.38
881,INV-50319,PROD-6191,12,14.98,179.76
882,INV-50319,PROD-6180,12,3.48,41.76
883,INV-50319,PROD-6163,12,4.98,59.76
884,INV-50319,PROD-6071,12,16.98,203.76
885,INV-50319,PROD-6118,13,149.0,1910.35
886,INV-50320,PROD-6018,19,139.0,2561.42
887,INV-50320,PROD-6043,17,19.99,339.83
888,INV-50320,PROD-6082,17,24.98,424.66
889,INV-50320,PROD-6177,17,9.98,169.66
890,INV-50320,PROD-6198,17,4.98,84.66
891,INV-50321,PROD-6129,345,1.48,510.6
892,INV-50321,PROD-6212,347,1.98,685.09
893,INV-50322,PROD-6004,42,79.0,3279.04
894,INV-50323,PROD-6247,12,0.68,8.16
895,INV-50323,PROD-6178,12,1.98,23.76
896,INV-50323,PROD-6100,13,179.0,2284.25
897,INV-50323,PROD-6269,12,9.98,119.76
898,INV-50324,PROD-6024,1,89.0,89.0
899,INV-50324,PROD-6026,1,49.0,49.0
900,INV-50324,PROD-6265,1,34.98,34.98
901,INV-50324,PROD-6060,1,24.98,24.98
902,INV-50324,PROD-6096,2,499.0,728.17
903,INV-50325,PROD-6102,24,169.0,4040.27
904,INV-50325,PROD-6183,23,6.48,149.04
905,INV-50325,PROD-6132,23,1.28,29.44
906,INV-50326,PROD-6021,20,179.0,3567.55
907,INV-50326,PROD-6242,19,6.48,123.12
908,INV-50326,PROD-6071,19,16.98,322.62
909,INV-50326,PROD-6161,19,3.48,66.12
910,INV-50327,PROD-6200,145,9.48,1374.6
911,INV-50327,PROD-6071,146,16.98,2468.71
912,INV-50328,PROD-6099,13,149.0,1919.53
913,INV-50328,PROD-6198,12,4.98,59.76
914,INV-50329,PROD-6197,85,19.98,1678.91
915,INV-50329,PROD-6164,84,3.98,334.32
916,INV-50329,PROD-6216,84,9.98,838.32
917,INV-50329,PROD-6137,84,6.98,586.32
918,INV-50330,PROD-6027,26,69.0,1727.33
919,INV-50330,PROD-6287,25,9.98,249.5
920,INV-50330,PROD-6189,25,13.98,349.5
921,INV-50330,PROD-6225,25,8.98,224.5
922,INV-50331,PROD-6029,55,39.0,2133.87
923,INV-50331,PROD-6132,54,1.28,69.12
924,INV-50332,PROD-6103,16,249.0,3876.92
925,INV-50332,PROD-6198,15,4.98,74.7
926,INV-50332,PROD-6241,15,4.98,74.7
927,INV-50332,PROD-6276,15,12.98,194.7
928,INV-50333,PROD-6036,2,119.0,238.0
929,INV-50333,PROD-6291,3,249.0,565.61
930,INV-50333,PROD-6006,2,149.0,298.0
931,INV-50333,PROD-6219,2,14.98,29.96
932,INV-50333,PROD-6230,2,21.98,43.96
933,INV-50334,PROD-6253,1263,0.68,858.78
934,INV-50335,PROD-6028,13,79.0,971.7
935,INV-50335,PROD-6076,12,16.98,203.76
936,INV-50335,PROD-6236,12,44.98,539.76
937,INV-50335,PROD-6258,12,1.48,17.76
938,INV-50335,PROD-6180,12,3.48,41.76
939,INV-50336,PROD-6235,6,29.98,179.88
940,INV-50336,PROD-6209,6,49.98,299.88
941,INV-50336,PROD-6012,8,449.0,3171.69
942,INV-50336,PROD-6090,6,12.98,77.88
943,INV-50337,PROD-6101,7,149.0,1043.0
944,INV-50337,PROD-6115,9,299.0,2434.23
945,INV-50338,PROD-6278,106,8.48,890.66
946,INV-50338,PROD-6164,104,3.98,413.92
947,INV-50339,PROD-6248,104,0.88,91.52
948,INV-50339,PROD-6083,105,21.98,2301.16
949,INV-50339,PROD-6280,104,6.98,725.92
950,INV-50340,PROD-6153,228,4.48,1021.44
951,INV-50340,PROD-6273,229,14.98,3420.38
952,INV-50341,PROD-6169,21,19.98,419.58
953,INV-50341,PROD-6167,21,11.98,251.58
954,INV-50341,PROD-6118,22,149.0,3144.43
955,INV-50342,PROD-6277,9,8.48,76.32
956,INV-50342,PROD-6035,9,139.0,1251.0
957,INV-50342,PROD-6247,9,0.68,6.12
958,INV-50342,PROD-6115,10,299.0,2732.95
959,INV-50343,PROD-6258,99,1.48,146.52
960,INV-50343,PROD-6244,100,12.98,1285.7
961,INV-50344,PROD-6247,4,0.68,2.72
962,INV-50344,PROD-6096,5,499.0,2188.36
963,INV-50344,PROD-6007,4,139.0,556.0
964,INV-50344,PROD-6048,4,69.0,276.0
965,INV-50345,PROD-6102,6,169.0,1014.0
966,INV-50345,PROD-6291,7,249.0,1564.01
967,INV-50345,PROD-6190,6,11.98,71.88
968,INV-50346,PROD-6169,97,19.98,1931.55
969,INV-50347,PROD-6258,52,1.48,76.96
970,INV-50347,PROD-6274,54,19.98,1072.98
971,INV-50347,PROD-6143,52,6.98,362.96
972,INV-50347,PROD-6179,52,2.48,128.96
973,INV-50347,PROD-6229,52,14.98,778.96
974,INV-50348,PROD-6094,7,499.0,3098.94
975,INV-50348,PROD-6284,6,14.98,89.88
976,INV-50348,PROD-6248,6,0.88,5.28
977,INV-50348,PROD-6198,6,4.98,29.88
978,INV-50348,PROD-6037,6,79.0,474.0
979,INV-50349,PROD-6008,1,199.0,113.31
980,INV-50349,PROD-6041,1,29.99,29.99
981,INV-50349,PROD-6287,1,9.98,9.98
982,INV-50349,PROD-6164,1,3.98,3.98
983,INV-50349,PROD-6288,1,5.98,5.98
984,INV-50350,PROD-6092,12,39.98,479.76
985,INV-50350,PROD-6150,12,0.98,11.76
986,INV-50350,PROD-6132,12,1.28,15.36
987,INV-50350,PROD-6032,13,129.0,1562.1
988,INV-50351,PROD-6006,13,149.0,1852.54
989,INV-50351,PROD-6178,12,1.98,23.76
990,INV-50351,PROD-6110,12,19.98,239.76
991,INV-50351,PROD-6117,12,89.0,1068.0
992,INV-50351,PROD-6166,12,6.98,83.76
993,INV-50352,PROD-6135,26,5.98,155.48
994,INV-50352,PROD-6018,27,139.0,3708.77
995,INV-50353,PROD-6225,20,8.98,179.6
996,INV-50353,PROD-6184,20,5.98,119.6
997,INV-50353,PROD-6088,22,59.98,1261.84
998,INV-50354,PROD-6053,19,79.0,1477.23
999,INV-50354,PROD-6023,18,79.0,1422.0
1000,INV-50354,PROD-6235,18,29.98,539.64
1001,INV-50355,PROD-6055,19,149.0,2797.01
1002,INV-50355,PROD-6204,18,22.98,413.64
1003,INV-50355,PROD-6184,18,5.98,107.64
1004,INV-50356,PROD-6299,10,129.0,1252.64
1005,INV-50356,PROD-6246,9,34.98,314.82
1006,INV-50356,PROD-6183,9,6.48,58.32
1007,INV-50356,PROD-6091,9,9.98,89.82
1008,INV-50357,PROD-6195,45,11.98,539.1
1009,INV-50357,PROD-6255,46,24.98,1146.63
1010,INV-50357,PROD-6214,45,4.98,224.1
1011,INV-50357,PROD-6240,45,3.98,179.1
1012,INV-50358,PROD-6106,1,4.98,4.98
1013,INV-50358,PROD-6156,1,14.98,14.98
1014,INV-50358,PROD-6141,1,4.98,4.98
1015,INV-50358,PROD-6055,1,149.0,25.51
1016,INV-50358,PROD-6117,1,89.0,89.0
1017,INV-50359,PROD-6003,2,139.0,278.0
1018,INV-50359,PROD-6126,2,11.98,23.96
1019,INV-50359,PROD-6141,2,4.98,9.96
1020,INV-50359,PROD-6006,4,149.0,513.58
1021,INV-50359,PROD-6076,2,16.98,33.96
1022,INV-50360,PROD-6200,2,9.48,18.96
1023,INV-50360,PROD-6059,3,199.0,443.88
1024,INV-50361,PROD-6067,15,3.98,59.7
1025,INV-50361,PROD-6003,16,139.0,2162.65
1026,INV-50361,PROD-6071,15,16.98,254.7
1027,INV-50361,PROD-6292,15,119.0,1785.0
1028,INV-50361,PROD-6242,15,6.48,97.2
1029,INV-50362,PROD-6014,2,599.0,655.65
1030,INV-50362,PROD-6112,1,19.98,19.98
1031,INV-50362,PROD-6079,1,34.98,34.98
1032,INV-50362,PROD-6192,1,18.48,18.48
1033,INV-50362,PROD-6147,1,1.18,1.18
1034,INV-50363,PROD-6143,1,6.98,6.98
1035,INV-50363,PROD-6047,1,54.98,54.98
1036,INV-50363,PROD-6096,2,499.0,677.99
1037,INV-50363,PROD-6219,1,14.98,14.98
1038,INV-50363,PROD-6140,1,3.98,3.98
1039,INV-50364,PROD-6183,332,6.48,2147.29
1040,INV-50365,PROD-6135,14,5.98,83.72
1041,INV-50365,PROD-6236,17,44.98,738.66
1042,INV-50365,PROD-6264,14,34.98,489.72
1043,INV-50365,PROD-6285,14,1.48,20.72
1044,INV-50365,PROD-6236,14,44.98,629.72
1045,INV-50366,PROD-6280,339,6.98,2365.51
1046,INV-50367,PROD-6132,88,1.28,112.64
1047,INV-50367,PROD-6075,89,22.98,2034.84
1048,INV-50368,PROD-6276,79,12.98,1025.42
1049,INV-50368,PROD-6075,80,22.98,1838.22
1050,INV-50369,PROD-6248,33,0.88,29.04
1051,INV-50369,PROD-6145,33,0.88,29.04
1052,INV-50369,PROD-6117,34,89.0,3021.7
1053,INV-50369,PROD-6132,33,1.28,42.24
1054,INV-50369,PROD-6070,33,8.98,296.34
1055,INV-50370,PROD-6021,8,179.0,1307.56
1056,INV-50371,PROD-6047,3,54.98,164.94
1057,INV-50371,PROD-6219,3,14.98,44.94
1058,INV-50371,PROD-6151,3,1.28,3.84
1059,INV-50371,PROD-6200,3,9.48,28.44
1060,INV-50371,PROD-6013,5,499.0,2036.69
1061,INV-50372,PROD-6223,155,24.98,3855.77
1062,INV-50373,PROD-6022,5,149.0,699.33
1063,INV-50374,PROD-6003,20,139.0,2675.32
1064,INV-50374,PROD-6285,19,1.48,28.12
1065,INV-50374,PROD-6219,19,14.98,284.62
1066,INV-50375,PROD-6136,6,7.98,47.88
1067,INV-50375,PROD-6297,7,44.98,302.49
1068,INV-50376,PROD-6232,1,5.98,5.98
1069,INV-50376,PROD-6197,1,19.98,19.98
1070,INV-50376,PROD-6058,2,169.0,213.2
1071,INV-50376,PROD-6054,1,129.0,129.0
1072,INV-50377,PROD-6164,9,3.98,35.82
1073,INV-50377,PROD-6248,9,0.88,7.92
1074,INV-50377,PROD-6021,11,179.0,1832.13
1075,INV-50377,PROD-6128,9,6.98,62.82
1076,INV-50377,PROD-6025,9,99.0,891.0
1077,INV-50378,PROD-6267,12,54.98,659.76
1078,INV-50378,PROD-6235,12,29.98,359.76
1079,INV-50378,PROD-6070,12,8.98,107.76
1080,INV-50378,PROD-6292,14,119.0,1610.46
1081,INV-50379,PROD-6003,25,139.0,3343.06
1082,INV-50379,PROD-6075,23,22.98,528.54
1083,INV-50380,PROD-6232,3,5.98,17.94
1084,INV-50380,PROD-6191,3,14.98,44.94
1085,INV-50380,PROD-6158,3,29.98,89.94
1086,INV-50380,PROD-6014,4,599.0,1836.13
1087,INV-50381,PROD-6095,10,349.0,3369.82
1088,INV-50381,PROD-6038,9,49.0,441.0
1089,INV-50382,PROD-6293,55,49.0,2655.58
1090,INV-50382,PROD-6178,54,1.98,106.92
1091,INV-50382,PROD-6171,54,12.98,700.92
1092,INV-50383,PROD-6049,4,59.0,236.0
1093,INV-50383,PROD-6014,5,599.0,2932.03
1094,INV-50383,PROD-6033,4,89.0,356.0
1095,INV-50383,PROD-6177,4,9.98,39.92
1096,INV-50384,PROD-6112,223,19.98,4447.2
1097,INV-50385,PROD-6164,7,3.98,27.86
1098,INV-50385,PROD-6118,8,149.0,1187.73
1099,INV-50385,PROD-6051,7,22.99,160.93
