line_item_id,invoice_id,product_id,quantity,unit_price,discount,total_amount
LI-100420,INV-50146,PROD-6131,2,434.32,0.0,868.64
LI-100421,INV-50147,PROD-6177,3,263.68,0.0,791.04
LI-100422,INV-50147,PROD-6276,2,494.79,0.0,989.58
LI-100423,INV-50147,PROD-6020,15,309.25,5.0,4633.82
LI-100424,INV-50147,PROD-6188,2,332.16,5.0,659.31
LI-100425,INV-50147,PROD-6225,2,434.75,0.0,869.49
LI-100426,INV-50148,PROD-6028,1,406.57,10.0,396.57
LI-100427,INV-50148,PROD-6040,2,95.43,25.0,165.86
LI-100428,INV-50149,PROD-6024,20,158.74,0.0,3174.7
LI-100429,INV-50149,PROD-6162,2,187.04,0.0,374.08
LI-100430,INV-50149,PROD-6020,17,296.36,0.0,5038.18
LI-100431,INV-50149,PROD-6141,3,397.43,0.0,1192.3
LI-100432,INV-50150,PROD-6105,3,113.08,10.0,329.23
LI-100433,INV-50150,PROD-6278,1,458.85,0.0,458.85
LI-100434,INV-50150,PROD-6147,1,396.44,0.0,396.44
LI-100435,INV-50150,PROD-6237,2,219.85,10.0,429.71
LI-100436,INV-50150,PROD-6240,2,206.63,5.0,408.26
LI-100437,INV-50151,PROD-6201,1,243.64,0.0,243.64
LI-100438,INV-50151,PROD-6040,1,165.89,0.0,165.89
LI-100439,INV-50151,PROD-6051,2,106.8,0.0,213.6
LI-100440,INV-50151,PROD-6193,1,224.24,0.0,224.24
LI-100441,INV-50152,PROD-6222,1,479.38,10.0,469.38
LI-100442,INV-50153,PROD-6141,1,307.61,5.0,302.61
LI-100443,INV-50153,PROD-6220,2,287.84,5.0,570.68
LI-100444,INV-50153,PROD-6175,1,495.97,5.0,490.97
LI-100445,INV-50154,PROD-6061,2,464.29,5.0,923.58
LI-100446,INV-50154,PROD-6038,1,387.62,10.0,377.62
LI-100447,INV-50154,PROD-6186,1,467.16,25.0,442.16
LI-100448,INV-50154,PROD-6177,1,314.79,0.0,314.79
LI-100449,INV-50155,PROD-6175,2,23.86,5.0,42.71
LI-100450,INV-50155,PROD-6265,2,67.39,0.0,134.78
LI-100451,INV-50156,PROD-6005,1,162.72,0.0,162.72
LI-100452,INV-50156,PROD-6226,1,40.23,25.0,15.23
LI-100453,INV-50156,PROD-6150,1,477.84,25.0,452.84
LI-100454,INV-50156,PROD-6071,1,312.1,0.0,312.1
LI-100455,INV-50156,PROD-6242,3,410.85,0.0,1232.54
LI-100456,INV-50157,PROD-6204,1,61.57,5.0,56.57
LI-100457,INV-50157,PROD-6141,1,64.73,0.0,64.73
LI-100458,INV-50157,PROD-6101,3,40.84,10.0,112.52
LI-100459,INV-50157,PROD-6223,1,245.69,5.0,240.69
LI-100460,INV-50157,PROD-6020,9,421.09,10.0,3779.8
LI-100461,INV-50158,PROD-6034,1,496.32,0.0,496.32
LI-100462,INV-50158,PROD-6232,2,69.57,0.0,139.14
LI-100463,INV-50159,PROD-6128,2,403.73,5.0,802.45
LI-100464,INV-50160,PROD-6118,1,429.41,5.0,424.41
LI-100465,INV-50161,PROD-6159,3,293.36,10.0,870.09
LI-100466,INV-50162,PROD-6221,2,405.54,0.0,811.08
LI-100467,INV-50162,PROD-6165,1,37.91,10.0,27.91
LI-100468,INV-50163,PROD-6023,20,266.22,0.0,5324.48
LI-100469,INV-50163,PROD-6219,1,167.31,0.0,167.31
LI-100470,INV-50163,PROD-6157,1,176.36,5.0,171.36
LI-100471,INV-50163,PROD-6165,1,167.69,0.0,167.69
LI-100472,INV-50164,PROD-6184,1,201.81,25.0,176.81
LI-100473,INV-50164,PROD-6277,3,214.37,0.0,643.11
LI-100474,INV-50165,PROD-6122,3,220.46,5.0,656.37
LI-100475,INV-50166,PROD-6024,14,355.87,0.0,4982.21
LI-100476,INV-50167,PROD-6213,3,398.18,5.0,1189.54
LI-100477,INV-50168,PROD-6268,3,316.16,0.0,948.47
LI-100478,INV-50169,PROD-6205,1,160.22,25.0,135.22
LI-100479,INV-50170,PROD-6201,3,94.26,25.0,257.78
LI-100480,INV-50170,PROD-6075,3,40.58,25.0,96.73
LI-100481,INV-50170,PROD-6098,2,396.96,0.0,793.93
LI-100482,INV-50171,PROD-6070,1,89.63,0.0,89.63
LI-100483,INV-50171,PROD-6080,2,19.78,25.0,14.56
LI-100484,INV-50171,PROD-6057,2,130.52,0.0,261.03
LI-100485,INV-50171,PROD-6102,1,31.58,5.0,26.58
LI-100486,INV-50171,PROD-6261,2,173.55,5.0,342.1
LI-100487,INV-50172,PROD-6172,3,50.66,0.0,151.99
LI-100488,INV-50172,PROD-6195,1,85.92,0.0,85.92
LI-100489,INV-50172,PROD-6265,2,203.34,0.0,406.67
LI-100490,INV-50172,PROD-6042,2,166.98,0.0,333.96
LI-100491,INV-50172,PROD-6187,3,261.21,0.0,783.62
LI-100492,INV-50173,PROD-6072,2,17.22,0.0,34.45
LI-100493,INV-50173,PROD-6165,1,278.28,0.0,278.28
LI-100494,INV-50173,PROD-6231,3,418.63,0.0,1255.88
LI-100495,INV-50173,PROD-6229,1,373.89,0.0,373.89
LI-100496,INV-50174,PROD-6119,1,395.97,0.0,395.97
LI-100497,INV-50174,PROD-6229,2,394.12,0.0,788.24
LI-100498,INV-50174,PROD-6142,3,444.47,0.0,1333.42
LI-100499,INV-50174,PROD-6008,1,344.44,0.0,344.44
LI-100500,INV-50175,PROD-6015,19,369.11,5.0,7008.17
LI-100501,INV-50175,PROD-6095,3,59.43,0.0,178.3
LI-100502,INV-50175,PROD-6058,2,322.93,0.0,645.87
LI-100503,INV-50176,PROD-6006,3,301.55,10.0,894.65
LI-100504,INV-50176,PROD-6129,2,32.21,5.0,59.43
LI-100505,INV-50176,PROD-6038,1,248.72,10.0,238.72
LI-100506,INV-50177,PROD-6207,1,8.25,0.0,8.25
LI-100507,INV-50177,PROD-6097,3,10.75,0.0,32.24
LI-100508,INV-50177,PROD-6073,2,48.12,25.0,71.24
LI-100509,INV-50177,PROD-6054,3,19.08,0.0,57.23
LI-100510,INV-50178,PROD-6249,3,286.77,25.0,835.32
LI-100511,INV-50178,PROD-6184,1,413.59,0.0,413.59
LI-100512,INV-50178,PROD-6039,3,101.16,0.0,303.47
LI-100513,INV-50179,PROD-6017,9,262.41,0.0,2361.67
LI-100514,INV-50179,PROD-6255,3,176.28,0.0,528.84
LI-100515,INV-50180,PROD-6156,2,202.35,0.0,404.71
LI-100516,INV-50180,PROD-6062,2,276.22,0.0,552.44
LI-100517,INV-50181,PROD-6263,2,17.81,0.0,35.63
LI-100518,INV-50181,PROD-6177,1,246.16,0.0,246.16
LI-100519,INV-50181,PROD-6020,18,401.1,0.0,7219.88
LI-100520,INV-50182,PROD-6206,2,238.84,0.0,477.67
LI-100521,INV-50183,PROD-6124,2,361.02,5.0,717.03
LI-100522,INV-50183,PROD-6184,2,483.29,5.0,961.57
LI-100523,INV-50183,PROD-6190,1,434.4,0.0,434.4
LI-100524,INV-50184,PROD-6165,2,344.25,0.0,688.49
LI-100525,INV-50184,PROD-6136,1,384.56,10.0,374.56
LI-100526,INV-50185,PROD-6255,2,424.75,0.0,849.49
LI-100527,INV-50185,PROD-6120,2,216.0,0.0,431.99
LI-100528,INV-50185,PROD-6107,2,488.68,0.0,977.36
LI-100529,INV-50185,PROD-6002,3,311.98,0.0,935.94
LI-100530,INV-50186,PROD-6047,3,324.47,0.0,973.42
LI-100531,INV-50186,PROD-6017,47,369.68,25.0,17349.94
LI-100532,INV-50186,PROD-6207,2,102.31,5.0,199.62
LI-100533,INV-50187,PROD-6205,2,283.23,25.0,541.46
LI-100534,INV-50188,PROD-6105,2,133.02,25.0,241.04
LI-100535,INV-50188,PROD-6190,2,351.25,0.0,702.5
LI-100536,INV-50189,PROD-6146,3,174.15,5.0,517.44
LI-100537,INV-50189,PROD-6046,2,489.6,10.0,969.19
LI-100538,INV-50190,PROD-6228,2,73.93,10.0,137.85
LI-100539,INV-50190,PROD-6083,3,26.23,25.0,53.69
LI-100540,INV-50191,PROD-6084,1,152.02,0.0,152.02
LI-100541,INV-50191,PROD-6128,1,426.69,25.0,401.69
LI-100542,INV-50191,PROD-6269,3,147.73,0.0,443.18
LI-100543,INV-50192,PROD-6115,1,383.19,5.0,378.19
LI-100544,INV-50192,PROD-6202,2,222.45,25.0,419.89
LI-100545,INV-50193,PROD-6054,1,116.34,5.0,111.34
LI-100546,INV-50193,PROD-6199,3,447.79,0.0,1343.38
LI-100547,INV-50193,PROD-6213,1,369.42,0.0,369.42
LI-100548,INV-50194,PROD-6130,1,211.02,0.0,211.02
LI-100549,INV-50194,PROD-6276,3,29.71,0.0,89.13
LI-100550,INV-50194,PROD-6228,2,199.02,0.0,398.04
LI-100551,INV-50194,PROD-6045,1,346.09,0.0,346.09
LI-100552,INV-50195,PROD-6176,3,477.01,0.0,1431.03
LI-100553,INV-50195,PROD-6068,2,43.01,0.0,86.02
LI-100554,INV-50196,PROD-6093,3,55.62,5.0,161.87
LI-100555,INV-50196,PROD-6149,1,481.19,0.0,481.19
LI-100556,INV-50197,PROD-6111,2,348.72,25.0,672.44
LI-100557,INV-50197,PROD-6274,3,478.71,25.0,1411.12
LI-100558,INV-50197,PROD-6082,1,66.69,0.0,66.69
LI-100559,INV-50197,PROD-6094,3,13.33,5.0,34.99
LI-100560,INV-50198,PROD-6223,1,487.57,10.0,477.57
LI-100561,INV-50198,PROD-6275,3,172.2,0.0,516.6
LI-100562,INV-50198,PROD-6058,2,45.5,5.0,86.0
LI-100563,INV-50198,PROD-6079,2,340.52,10.0,671.04
LI-100564,INV-50198,PROD-6126,1,333.63,0.0,333.63
LI-100565,INV-50199,PROD-6150,3,171.08,25.0,488.25
LI-100566,INV-50199,PROD-6251,2,389.87,0.0,779.74
LI-100567,INV-50199,PROD-6147,1,52.28,5.0,47.28
LI-100568,INV-50200,PROD-6118,2,63.81,0.0,127.62
LI-100569,INV-50200,PROD-6061,2,192.61,25.0,360.21
LI-100570,INV-50200,PROD-6015,44,44.5,25.0,1933.08
LI-100571,INV-50201,PROD-6095,2,499.68,0.0,999.37
LI-100572,INV-50201,PROD-6015,6,216.14,25.0,1271.86
LI-100573,INV-50201,PROD-6085,2,381.09,5.0,757.19
LI-100574,INV-50201,PROD-6047,2,351.87,0.0,703.74
LI-100575,INV-50201,PROD-6250,1,418.3,0.0,418.3
LI-100576,INV-50202,PROD-6154,1,439.59,0.0,439.59
LI-100577,INV-50203,PROD-6196,1,99.72,0.0,99.72
LI-100578,INV-50203,PROD-6258,3,459.01,0.0,1377.03
LI-100579,INV-50203,PROD-6242,3,36.74,0.0,110.23
LI-100580,INV-50203,PROD-6009,3,117.2,0.0,351.59
LI-100581,INV-50203,PROD-6153,1,499.93,0.0,499.93
LI-100582,INV-50204,PROD-6258,3,434.36,25.0,1278.08
LI-100583,INV-50204,PROD-6004,2,413.22,5.0,821.44
LI-100584,INV-50204,PROD-6077,1,326.4,0.0,326.4
LI-100585,INV-50204,PROD-6202,1,443.11,0.0,443.11
LI-100586,INV-50204,PROD-6131,1,291.39,10.0,281.39
LI-100587,INV-50205,PROD-6026,3,133.58,25.0,375.74
LI-100588,INV-50205,PROD-6236,2,287.74,25.0,550.49
LI-100589,INV-50205,PROD-6218,1,435.04,0.0,435.04
LI-100590,INV-50206,PROD-6037,2,143.38,0.0,286.77
LI-100591,INV-50206,PROD-6200,1,314.28,10.0,304.28
LI-100592,INV-50206,PROD-6050,1,305.13,25.0,280.13
LI-100593,INV-50207,PROD-6103,1,333.54,25.0,308.54
LI-100594,INV-50207,PROD-6022,22,29.52,25.0,624.43
LI-100595,INV-50207,PROD-6095,3,102.77,0.0,308.32
LI-100596,INV-50208,PROD-6155,2,79.68,5.0,154.36
LI-100597,INV-50208,PROD-6169,1,22.03,25.0,-2.97
LI-100598,INV-50208,PROD-6241,3,257.11,0.0,771.32
LI-100599,INV-50208,PROD-6041,3,79.74,5.0,234.21
LI-100600,INV-50209,PROD-6127,1,91.41,0.0,91.41
LI-100601,INV-50209,PROD-6242,3,124.46,5.0,368.37
LI-100602,INV-50209,PROD-6095,2,271.15,0.0,542.3
LI-100603,INV-50209,PROD-6023,35,485.81,0.0,17003.46
LI-100604,INV-50210,PROD-6233,3,205.48,25.0,591.45
LI-100605,INV-50210,PROD-6043,3,179.53,0.0,538.58
LI-100606,INV-50210,PROD-6235,3,260.21,0.0,780.63
LI-100607,INV-50211,PROD-6060,1,490.27,5.0,485.27
LI-100608,INV-50211,PROD-6147,2,153.52,5.0,302.03
LI-100609,INV-50211,PROD-6129,1,204.4,0.0,204.4
LI-100610,INV-50211,PROD-6053,3,287.2,0.0,861.59
LI-100611,INV-50211,PROD-6137,2,68.6,0.0,137.2
LI-100612,INV-50212,PROD-6005,1,234.15,10.0,224.15
LI-100613,INV-50213,PROD-6166,2,142.01,0.0,284.02
LI-100614,INV-50213,PROD-6224,3,252.68,25.0,733.04
LI-100615,INV-50213,PROD-6158,2,208.29,0.0,416.58
LI-100616,INV-50213,PROD-6139,1,381.06,5.0,376.06
LI-100617,INV-50213,PROD-6220,3,436.73,0.0,1310.18
LI-100618,INV-50214,PROD-6137,2,69.55,5.0,134.1
LI-100619,INV-50214,PROD-6031,3,9.86,10.0,19.58
LI-100620,INV-50214,PROD-6245,1,143.15,0.0,143.15
LI-100621,INV-50214,PROD-6114,1,441.61,0.0,441.61
LI-100622,INV-50215,PROD-6036,1,192.68,0.0,192.68
LI-100623,INV-50215,PROD-6073,2,156.61,25.0,288.21
LI-100624,INV-50215,PROD-6205,1,301.09,0.0,301.09
LI-100625,INV-50215,PROD-6051,3,284.26,0.0,852.78
LI-100626,INV-50215,PROD-6091,3,17.87,0.0,53.62
LI-100627,INV-50216,PROD-6065,1,160.12,0.0,160.12
LI-100628,INV-50216,PROD-6269,2,477.61,10.0,945.22
LI-100629,INV-50216,PROD-6213,3,125.29,0.0,375.87
LI-100630,INV-50216,PROD-6183,2,18.13,25.0,11.27
LI-100631,INV-50217,PROD-6240,1,381.92,0.0,381.92
LI-100632,INV-50217,PROD-6181,3,365.73,0.0,1097.19
LI-100633,INV-50217,PROD-6117,2,376.45,0.0,752.91
LI-100634,INV-50217,PROD-6043,2,248.94,5.0,492.89
LI-100635,INV-50218,PROD-6226,1,289.04,25.0,264.04
LI-100636,INV-50218,PROD-6272,2,104.46,0.0,208.92
LI-100637,INV-50218,PROD-6205,3,98.8,10.0,286.41
LI-100638,INV-50219,PROD-6008,1,471.51,10.0,461.51
LI-100639,INV-50219,PROD-6019,26,250.5,0.0,6512.9
LI-100640,INV-50219,PROD-6135,1,78.57,0.0,78.57
LI-100641,INV-50219,PROD-6047,2,463.11,0.0,926.21
LI-100642,INV-50219,PROD-6070,2,481.83,0.0,963.65
LI-100643,INV-50220,PROD-6290,1,275.61,5.0,270.61
LI-100644,INV-50221,PROD-6064,3,324.56,0.0,973.68
LI-100645,INV-50222,PROD-6090,2,171.69,0.0,343.39
LI-100646,INV-50222,PROD-6012,1,228.44,5.0,223.44
LI-100647,INV-50222,PROD-6195,3,319.54,25.0,933.63
LI-100648,INV-50222,PROD-6068,1,466.5,0.0,466.5
LI-100649,INV-50222,PROD-6157,2,347.44,0.0,694.89
LI-100650,INV-50223,PROD-6232,3,298.54,5.0,890.62
LI-100651,INV-50224,PROD-6039,1,58.95,0.0,58.95
LI-100652,INV-50224,PROD-6156,3,396.1,5.0,1183.31
LI-100653,INV-50224,PROD-6055,3,465.13,5.0,1390.38
LI-100654,INV-50224,PROD-6182,2,232.54,5.0,460.08
LI-100655,INV-50224,PROD-6228,1,246.06,0.0,246.06
LI-100656,INV-50225,PROD-6211,2,490.2,0.0,980.4
LI-100657,INV-50225,PROD-6160,1,353.1,10.0,343.1
LI-100658,INV-50226,PROD-6162,2,469.15,25.0,913.3
LI-100659,INV-50226,PROD-6142,1,113.88,25.0,88.88
LI-100660,INV-50227,PROD-6202,1,166.31,5.0,161.31
LI-100661,INV-50227,PROD-6097,3,239.49,0.0,718.47
LI-100662,INV-50227,PROD-6173,2,465.17,0.0,930.33
LI-100663,INV-50227,PROD-6141,1,136.22,0.0,136.22
LI-100664,INV-50228,PROD-6051,2,159.67,0.0,319.33
LI-100665,INV-50228,PROD-6262,3,60.55,5.0,176.64
LI-100666,INV-50228,PROD-6141,2,310.97,0.0,621.95
LI-100667,INV-50228,PROD-6049,1,353.36,0.0,353.36
LI-100668,INV-50229,PROD-6141,3,334.5,0.0,1003.49
LI-100669,INV-50229,PROD-6042,1,406.8,0.0,406.8
LI-100670,INV-50230,PROD-6045,3,438.31,25.0,1289.94
LI-100671,INV-50230,PROD-6161,1,169.25,5.0,164.25
LI-100672,INV-50230,PROD-6218,1,219.3,25.0,194.3
LI-100673,INV-50230,PROD-6276,1,92.21,10.0,82.21
LI-100674,INV-50231,PROD-6261,1,129.65,25.0,104.65
LI-100675,INV-50231,PROD-6038,3,151.45,0.0,454.36
LI-100676,INV-50231,PROD-6072,3,162.82,0.0,488.46
LI-100677,INV-50232,PROD-6260,3,234.41,25.0,678.22
LI-100678,INV-50233,PROD-6266,2,491.61,0.0,983.21
LI-100679,INV-50233,PROD-6167,3,55.38,10.0,156.15
LI-100680,INV-50233,PROD-6106,2,173.25,25.0,321.49
LI-100681,INV-50233,PROD-6001,3,141.71,0.0,425.12
LI-100682,INV-50233,PROD-6105,1,136.18,5.0,131.18
LI-100683,INV-50234,PROD-6128,2,95.63,0.0,191.25
LI-100684,INV-50234,PROD-6012,1,430.06,0.0,430.06
LI-100685,INV-50234,PROD-6146,2,51.35,0.0,102.7
LI-100686,INV-50235,PROD-6164,3,126.83,0.0,380.5
LI-100687,INV-50235,PROD-6171,1,365.28,0.0,365.28
LI-100688,INV-50235,PROD-6055,2,7.73,25.0,-9.54
LI-100689,INV-50235,PROD-6025,11,28.52,0.0,313.71
LI-100690,INV-50236,PROD-6281,3,286.29,0.0,858.88
LI-100691,INV-50236,PROD-6008,3,26.63,25.0,54.88
LI-100692,INV-50236,PROD-6025,31,335.01,0.0,10385.27
LI-100693,INV-50236,PROD-6198,1,237.43,10.0,227.43
LI-100694,INV-50236,PROD-6156,2,316.89,10.0,623.78
LI-100695,INV-50237,PROD-6047,2,389.96,10.0,769.91
LI-100696,INV-50238,PROD-6056,1,204.92,0.0,204.92
LI-100697,INV-50238,PROD-6097,3,93.79,0.0,281.36
LI-100698,INV-50239,PROD-6257,3,315.05,25.0,920.16
LI-100699,INV-50240,PROD-6231,1,110.11,0.0,110.11
LI-100700,INV-50240,PROD-6198,1,470.22,0.0,470.22
LI-100701,INV-50241,PROD-6037,3,448.52,0.0,1345.57
LI-100702,INV-50242,PROD-6260,3,260.51,0.0,781.53
LI-100703,INV-50242,PROD-6155,1,499.35,0.0,499.35
LI-100704,INV-50242,PROD-6054,1,358.77,0.0,358.77
LI-100705,INV-50243,PROD-6198,1,274.38,0.0,274.38
LI-100706,INV-50244,PROD-6071,3,378.51,0.0,1135.52
LI-100707,INV-50244,PROD-6248,1,212.11,10.0,202.11
LI-100708,INV-50244,PROD-6240,2,378.82,0.0,757.64
LI-100709,INV-50244,PROD-6257,3,325.09,0.0,975.26
LI-100710,INV-50244,PROD-6233,1,459.83,0.0,459.83
LI-100711,INV-50245,PROD-6212,3,134.66,0.0,403.99
LI-100712,INV-50245,PROD-6071,2,340.35,5.0,675.71
LI-100713,INV-50245,PROD-6263,1,92.39,0.0,92.39
LI-100714,INV-50246,PROD-6001,2,434.73,0.0,869.46
LI-100715,INV-50247,PROD-6006,2,64.41,25.0,103.81
LI-100716,INV-50247,PROD-6104,3,228.72,0.0,686.15
LI-100717,INV-50248,PROD-6251,1,267.79,0.0,267.79
LI-100718,INV-50248,PROD-6277,1,433.37,10.0,423.37
LI-100719,INV-50249,PROD-6123,3,40.35,0.0,121.05
LI-100720,INV-50250,PROD-6178,2,467.14,0.0,934.27
LI-100721,INV-50251,PROD-6047,2,395.94,5.0,786.88
LI-100722,INV-50251,PROD-6093,1,490.59,25.0,465.59
LI-100723,INV-50251,PROD-6052,2,133.67,0.0,267.34
LI-100724,INV-50252,PROD-6000,1,254.67,0.0,254.67
LI-100725,INV-50252,PROD-6122,2,451.84,0.0,903.67
LI-100726,INV-50253,PROD-6000,1,236.3,10.0,226.3
LI-100727,INV-50253,PROD-6020,19,49.38,0.0,938.18
LI-100728,INV-50253,PROD-6014,3,299.93,0.0,899.79
LI-100729,INV-50254,PROD-6074,2,360.83,0.0,721.66
LI-100730,INV-50254,PROD-6102,3,425.66,0.0,1276.99
LI-100731,INV-50254,PROD-6072,3,213.21,10.0,629.63
LI-100732,INV-50254,PROD-6097,2,33.38,0.0,66.77
LI-100733,INV-50255,PROD-6157,1,414.14,25.0,389.14
LI-100734,INV-50255,PROD-6028,3,282.06,10.0,836.19
LI-100735,INV-50255,PROD-6206,1,484.29,0.0,484.29
LI-100736,INV-50256,PROD-6006,3,76.33,0.0,228.99
LI-100737,INV-50257,PROD-6125,1,177.57,25.0,152.57
LI-100738,INV-50257,PROD-6233,3,41.72,10.0,115.16
LI-100739,INV-50257,PROD-6099,1,452.6,0.0,452.6
LI-100740,INV-50257,PROD-6216,3,93.01,0.0,279.02
LI-100741,INV-50257,PROD-6206,2,157.26,0.0,314.51
LI-100742,INV-50258,PROD-6093,3,315.16,10.0,935.47
LI-100743,INV-50258,PROD-6194,3,104.04,10.0,302.13
LI-100744,INV-50258,PROD-6049,1,69.22,10.0,59.22
LI-100745,INV-50259,PROD-6089,3,99.85,0.0,299.56
LI-100746,INV-50259,PROD-6045,2,282.56,10.0,555.12
LI-100747,INV-50259,PROD-6034,2,423.67,0.0,847.34
LI-100748,INV-50259,PROD-6164,2,49.06,0.0,98.12
LI-100749,INV-50260,PROD-6177,1,193.55,0.0,193.55
LI-100750,INV-50260,PROD-6047,2,202.53,5.0,400.05
LI-100751,INV-50260,PROD-6106,1,288.77,10.0,278.77
LI-100752,INV-50260,PROD-6002,2,364.12,25.0,703.25
LI-100753,INV-50261,PROD-6214,3,141.31,5.0,418.94
LI-100754,INV-50261,PROD-6038,2,468.29,5.0,931.58
LI-100755,INV-50262,PROD-6190,1,390.21,0.0,390.21
LI-100756,INV-50262,PROD-6053,3,489.82,10.0,1459.45
LI-100757,INV-50262,PROD-6194,1,78.23,5.0,73.23
LI-100758,INV-50262,PROD-6035,1,135.37,5.0,130.37
LI-100759,INV-50262,PROD-6138,1,424.45,0.0,424.45
LI-100760,INV-50263,PROD-6273,1,167.18,5.0,162.18
LI-100761,INV-50263,PROD-6063,3,82.54,5.0,242.62
LI-100762,INV-50264,PROD-6158,2,468.22,0.0,936.43
LI-100763,INV-50264,PROD-6017,34,101.94,0.0,3465.9
LI-100764,INV-50264,PROD-6262,1,286.98,0.0,286.98
LI-100765,INV-50264,PROD-6073,3,235.1,0.0,705.3
LI-100766,INV-50265,PROD-6021,50,5.88,25.0,269.22
LI-100767,INV-50265,PROD-6231,3,67.77,0.0,203.31
LI-100768,INV-50265,PROD-6115,3,146.36,0.0,439.09
LI-100769,INV-50266,PROD-6039,2,350.59,25.0,676.18
LI-100770,INV-50266,PROD-6027,1,217.17,25.0,192.17
LI-100771,INV-50266,PROD-6102,3,417.71,10.0,1243.14
LI-100772,INV-50267,PROD-6031,1,155.13,25.0,130.13
LI-100773,INV-50267,PROD-6213,2,105.18,0.0,210.37
LI-100774,INV-50267,PROD-6071,3,235.98,0.0,707.95
LI-100775,INV-50267,PROD-6131,3,443.36,5.0,1325.07
LI-100776,INV-50268,PROD-6172,1,144.53,5.0,139.53
LI-100777,INV-50268,PROD-6000,1,352.71,0.0,352.71
LI-100778,INV-50268,PROD-6162,1,447.19,5.0,442.19
LI-100779,INV-50268,PROD-6061,2,31.6,10.0,53.2
LI-100780,INV-50269,PROD-6091,2,299.23,0.0,598.47
LI-100781,INV-50269,PROD-6233,3,160.26,25.0,455.78
LI-100782,INV-50269,PROD-6270,2,122.32,0.0,244.64
LI-100783,INV-50269,PROD-6250,1,174.5,0.0,174.5
LI-100784,INV-50270,PROD-6126,3,102.05,0.0,306.15
LI-100785,INV-50270,PROD-6054,2,121.82,25.0,218.64
LI-100786,INV-50270,PROD-6278,1,46.01,0.0,46.01
LI-100787,INV-50270,PROD-6209,2,140.04,0.0,280.08
LI-100788,INV-50270,PROD-6199,1,321.75,25.0,296.75
LI-100789,INV-50271,PROD-6263,2,222.09,0.0,444.19
LI-100790,INV-50271,PROD-6065,3,398.88,25.0,1171.64
LI-100791,INV-50271,PROD-6121,3,7.01,5.0,16.03
LI-100792,INV-50271,PROD-6227,1,435.44,0.0,435.44
LI-100793,INV-50272,PROD-6107,1,365.51,5.0,360.51
LI-100794,INV-50272,PROD-6063,3,170.74,5.0,507.23
LI-100795,INV-50272,PROD-6183,1,287.06,10.0,277.06
LI-100796,INV-50272,PROD-6271,2,137.2,5.0,269.41
LI-100797,INV-50273,PROD-6158,2,277.88,10.0,545.75
LI-100798,INV-50273,PROD-6092,1,330.23,25.0,305.23
LI-100799,INV-50273,PROD-6222,1,359.5,0.0,359.5
LI-100800,INV-50273,PROD-6041,1,240.27,0.0,240.27
LI-100801,INV-50274,PROD-6167,2,255.14,10.0,500.28
LI-100802,INV-50274,PROD-6135,2,180.27,0.0,360.54
LI-100803,INV-50274,PROD-6248,1,276.17,0.0,276.17
LI-100804,INV-50274,PROD-6201,3,186.14,0.0,558.43
LI-100805,INV-50274,PROD-6222,1,114.88,0.0,114.88
LI-100806,INV-50275,PROD-6222,1,462.82,5.0,457.82
LI-100807,INV-50275,PROD-6101,1,206.88,0.0,206.88
LI-100808,INV-50275,PROD-6184,2,243.6,5.0,482.2
LI-100809,INV-50276,PROD-6246,1,106.99,0.0,106.99
LI-100810,INV-50276,PROD-6186,1,480.04,0.0,480.04
LI-100811,INV-50277,PROD-6065,2,488.38,5.0,971.76
LI-100812,INV-50277,PROD-6041,2,413.04,25.0,801.08
LI-100813,INV-50277,PROD-6149,2,321.85,10.0,633.7
LI-100814,INV-50278,PROD-6040,3,69.36,0.0,208.08
LI-100815,INV-50278,PROD-6035,2,135.82,25.0,246.65
LI-100816,INV-50278,PROD-6052,1,416.58,5.0,411.58
LI-100817,INV-50278,PROD-6094,1,499.77,10.0,489.77
LI-100818,INV-50278,PROD-6021,43,421.88,0.0,18140.78
LI-100819,INV-50279,PROD-6173,1,281.51,5.0,276.51
LI-100820,INV-50279,PROD-6223,2,22.27,0.0,44.53
LI-100821,INV-50279,PROD-6202,3,333.26,0.0,999.79
LI-100822,INV-50280,PROD-6102,2,321.83,25.0,618.66
LI-100823,INV-50280,PROD-6188,3,467.88,0.0,1403.63
LI-100824,INV-50281,PROD-6230,3,97.54,25.0,267.61
LI-100825,INV-50281,PROD-6106,2,262.33,5.0,519.65
LI-100826,INV-50281,PROD-6109,2,355.38,25.0,685.76
LI-100827,INV-50281,PROD-6015,44,316.13,5.0,13904.77
LI-100828,INV-50282,PROD-6194,2,51.93,25.0,78.85
LI-100829,INV-50282,PROD-6190,1,146.51,0.0,146.51
LI-100830,INV-50282,PROD-6032,2,263.92,5.0,522.84
LI-100831,INV-50283,PROD-6231,1,418.89,10.0,408.89
LI-100832,INV-50283,PROD-6148,3,120.01,10.0,350.03
LI-100833,INV-50283,PROD-6143,1,116.36,0.0,116.36
LI-100834,INV-50283,PROD-6041,1,490.73,0.0,490.73
LI-100835,INV-50284,PROD-6173,1,301.24,10.0,291.24
LI-100836,INV-50285,PROD-6045,3,316.65,25.0,924.94
LI-100837,INV-50285,PROD-6005,2,165.12,0.0,330.23
LI-100838,INV-50286,PROD-6033,1,433.4,25.0,408.4
LI-100839,INV-50286,PROD-6167,2,317.83,0.0,635.66
LI-100840,INV-50286,PROD-6115,1,55.49,0.0,55.49
